build_id,user_id,is_success,num_attempts,num_actions,user_num_prior_description_experiences,user_num_prior_build_experiences,build_time
42LW5rrvrxBCpfTzOtcb,957b5939-f452-483e-a9c6-b1447c98175c,True,1,11.0,3,2,65.261
JMLz7Yc7ShcfRh8zEa4R,0a0c53c8-72f3-4423-a8a5-f8f107cafab2,True,1,7.0,3,2,50.95
n71HVdj76sXJF7kWUA3E,8946254e-f61c-4477-a087-c42eeddea14d,False,3,33.0,1,2,151.8
ESeAvppZVf1IBHVIm858,3f4f7ae1-950c-4c0c-86fe-ae1ecda7b106,False,3,13.0,0,7,110.168
ZqFafAPn9OWv8yMkokpI,d84db407-174d-458a-af4e-8ecfe265c1dc,True,2,8.0,2,3,41.405
cTLLStlhClLE4qtfSa50,0b218ee8-0995-4601-9040-4e04608019a6,True,1,5.0,1,0,52.558
pcD1U7P0thKy4ZdRzXsA,8234b343-3063-4518-83a8-b5f12e37ea6d,False,3,7.0,1,1,84.96
YslbtSMbim6ZywBqB9eC,5f4c32a3-6772-438a-8907-801806a528fe,False,3,19.0,0,0,277.258
zuC3vBibDraSsVWhRsnJ,91514127-963e-4e80-b17b-2c2048d62ab6,False,3,21.0,0,0,356.872
rbP3M2p5M1tcpJoUAEVc,80a1e27a-8f6a-43c1-970c-7907f4c2d76a,False,3,58.0,2,2,353.31
O9SjzHR14cdRMtUv3ts9,ed789767-806f-4530-b80d-60cb346dec12,True,1,78.0,0,2,97.331
QosOAqT7Uyj2rP3jxUqB,af5a0754-e29b-487c-835c-46ef9c95827b,False,3,19.0,0,2,102.517
yaKxBmAQ2AVyI3aoVQ7p,1410c019-56dc-4886-aca3-7d88bd64853c,False,3,117.0,2,2,231.608
R7FFeUg5PUbWttsg5MqK,b1988e89-f27f-45a3-a1c3-cfc77f4e13d9,False,3,84.0,0,1,437.424
gUt79NE3kzrqs23hhEuD,f69c1aaa-7747-490f-9062-4e519e0f94eb,False,3,19.0,0,1,911.06
kQvhU75K8GLejxiMZ6gF,51593085-c37c-4ab0-a17d-d5404d0752f1,True,1,7.0,0,1,55.716
Ia0C5diGg1d5zJjApuOy,29eda9d0-baff-4eca-ad5a-11dc7d788ddc,False,3,20.0,3,2,544.99
pp49M8PeGIgcwsnvQ53F,2882b9f6-27db-46e1-9f7d-3f3988e34cbb,True,1,3.0,0,0,97.489
JkvTIyzV48RlxZtQRap1,1e73fd16-6e30-4a19-b207-1bb3e4905da5,False,3,115.0,0,0,316.768
53n0wehwUXO9v0CSUpDf,8d9b7cef-d939-4591-94ca-a5d54b6587ca,True,1,13.0,0,3,31.313
d9fAsePILTZObe6XFpKp,1583189d-606c-4f9c-85dd-96375188c022,False,3,27.0,1,4,158.187
y8h1TMBzcsRuAEFC7Q5x,1e75b437-1449-4621-b6b3-61e4ea36d868,True,1,13.0,0,0,136.954
ykDIzj9rvilti2uMK2Wt,076ba3e3-212c-4b19-a68a-9887861664eb,False,3,15.0,0,0,104.435
ENVhScv788zSi55jhMi9,3fdefe13-f599-4fd6-9fcc-d21aa9937fb4,True,1,190.0,1,3,112.637
aQsccFbcDwIY217GZXyb,3c45dc49-c87a-43ba-a565-6297b4adf0d2,False,3,370.0,0,6,569.458
Xbl6B1plgO6tKZ4D8VKE,dc31d1dc-4f42-450d-bd0d-916339781f54,False,3,346.0,0,1,539.377
7W9Dv4VinM9eGVbhsvye,9c00105d-0260-445a-9b12-8839196d1586,False,3,142.0,0,1,386.267
0NXSPL7sfov0U1FNgN1L,2e6bfd31-2800-428d-9c83-2e2f754be945,True,1,23.0,1,0,105.149
V1HU3cpKVbXNOqs1YMdW,9c00105d-0260-445a-9b12-8839196d1586,False,3,26.0,0,6,93.002
x1dZ1GEPJFWQK0LGwofr,38875f5d-14f1-4dac-ba9f-0f3ec912f336,False,3,54.0,1,5,682.129
DMN8HphyDUjZ1wyjpur5,b46339c2-c2c6-4776-af6b-7e23cf8b01ab,True,1,24.0,0,4,97.551
KCPg1ZSL2kjSbBAFday6,d659fffa-f91e-48ae-b707-275580e50985,True,1,24.0,0,10,85.536
hqUe20iLxQsEOcAoTwhV,dc5cf508-7ffd-4325-b471-15b5f8cd2a53,True,1,22.0,1,1,98.211
jM1Srx0GNM7Uj8rVtJMo,afa3828a-0b27-4e51-95d6-8eca06b43922,False,3,16.0,0,6,118.1
l8UER7COMF63a3ULIoob,a4c0f3c7-f912-4fa5-b303-f2a655071def,False,3,18.0,4,5,102.238
0njPnKh9Y064ziZIFSyJ,1f2c8a67-07b9-4b3a-9fb9-7e16b5a24168,True,1,26.0,0,0,217.697
gjPgelDPrOXaqi2HBDcL,8fffc3c4-507a-4754-9715-ea2c46e3e082,True,1,20.0,1,5,71.482
Dm8wEZ2PFfcf9QSOYf93,34137dc5-f9c3-4b64-8fea-55a4873ce738,False,3,47.0,1,1,658.552
ESqckXVWmD4EzcZogWri,6ce0945c-3799-4f95-a5e5-13497d907443,False,3,43.0,1,3,337.176
nD7iOXLUivgWLT9AEni4,eb6c8fe1-1132-400f-a2dc-3c3c45f2df54,True,1,16.0,1,0,276.631
twcG7QXuGRdV5RMogG8x,6a803f1a-6c62-492c-81f5-397266042ce0,True,3,66.0,2,2,373.934
iheebHM0RoPBFoTA6TAL,264d543f-0a05-44ac-9889-0a11064f7826,False,3,7.0,0,6,157.937
wVFITSjCn06Edq13w5qT,9fa0a276-8856-4cea-a3fd-83cbce995832,True,1,22.0,0,0,206.418
qjqlAuXtAmziByaCK62X,bff2be60-b00e-44a9-93d3-7c3fbbfa7f7a,False,3,15.0,0,0,217.184
uOquusQic9sruNzy4BmF,34137dc5-f9c3-4b64-8fea-55a4873ce738,False,3,8.0,4,3,100.44
sHnx9FbUCbZB4SsSLxZ4,d5ac2a5e-0fe3-4c5f-9ce0-e086c2d71a25,True,2,168.0,0,2,213.918
3RwgItU7ZvF5xkeBcxuJ,3f8fe267-fcea-4d00-83b3-4af39eeb20fc,True,1,23.0,1,2,44.813
50bXlv4isoxEKIldnFqD,41e27521-729d-4552-8fef-47ab028fb01a,True,1,20.0,1,6,41.946
7MBzpssyqZ8YAIaeTUM6,3c45dc49-c87a-43ba-a565-6297b4adf0d2,False,3,37.0,0,9,95.42
TEulGZIhdTBYHTASAMLe,2ade31d9-371a-40a5-b6f9-3d2de2b6980d,True,2,51.0,0,0,111.922
Y9yxeRxeDWCU7phrUnCu,f76c6f9e-df53-49be-9891-a755572c0f97,True,1,20.0,3,4,72.6
PrCD5e3XwCzxj4fCusrR,c5866d5c-bbcf-44aa-a7f7-414c424c50d2,False,3,45.0,2,2,111.087
SMCV7qPJwW4MhT2c8STj,076ba3e3-212c-4b19-a68a-9887861664eb,True,2,41.0,0,7,104.066
V55nu5eqw6KPh2gpmVkx,8ff66ef7-98f2-4385-bf4d-475ac0d45ee4,True,1,4.0,0,1,50.548
tVgrSiOIcmcuPbPlMkIG,8d9b7cef-d939-4591-94ca-a5d54b6587ca,True,1,6.0,1,8,42.263
yBMIFnbRoRZpNMsoi2Pi,8f795c93-a702-42ae-81d6-4e98250fdd7e,True,1,4.0,2,6,77.521
zdyhhvmSeixWObPCpVDL,70c11998-4710-4343-a9e9-027f863e30d2,True,1,6.0,0,6,78.33
6Phy9zgBbVYsqMGI02qN,86732f54-5d93-403a-87e5-13117392d9d2,False,3,6.0,5,1,160.51
2X0qfrjFoeJiuKQecENf,5e1188aa-df23-4c0e-83b3-31bf2825e0f5,True,2,24.0,1,0,58.137
IOWMarFaii6cc2CjRnw4,52817462-9024-42a8-b796-be41cb67bbd8,True,1,18.0,0,1,24.484
RxwMin2QGd6QHi08IuGh,817b99c6-b943-4636-af79-66ad719bb5c2,False,3,26.0,0,0,1455.583
loVhpCbF6rEByBm2mJxz,38875f5d-14f1-4dac-ba9f-0f3ec912f336,False,3,28.0,1,6,523.715
sFlpBE4OEddi41ronbCe,22a93d8d-b30d-45e4-a77c-a46cbda0c257,True,2,22.0,3,2,167.845
wyXw3xQS6930SqudkYFZ,94517ee2-248c-492c-8dad-c079b2cfa45a,True,2,9.0,0,2,325.074
3Y3iHBcgoPmYIb6114D3,8f795c93-a702-42ae-81d6-4e98250fdd7e,True,1,4.0,1,4,71.621
aILxVvdmjr8QejlEAWYo,076ba3e3-212c-4b19-a68a-9887861664eb,True,3,21.0,0,3,91.727
j7apaUloXitjodMC0T6t,4aa7dab6-dd9f-4e6a-a145-ecfef4511879,True,1,19.0,0,0,67.446
rOkJuiQopmQuB9SOIWrQ,8d9b7cef-d939-4591-94ca-a5d54b6587ca,True,1,21.0,0,5,55.079
2YdHeEZCJ8PIUIUwkQmY,7544836c-6f6c-491b-8d1d-9fd0a7b5f67c,False,3,44.0,0,0,359.417
9wgAVwmV3eD6vQmvRdOU,a12769b8-ffac-4029-a839-5f72bd28281f,True,2,28.0,1,1,103.783
SufnAQhiygb05eaGGTp6,3c45dc49-c87a-43ba-a565-6297b4adf0d2,False,3,26.0,0,5,215.134
GfZI0oxz2oy5L6TEscXg,8f795c93-a702-42ae-81d6-4e98250fdd7e,True,1,30.0,1,5,80.837
JQFmI3OfprQtGsTRBWp9,8d9b7cef-d939-4591-94ca-a5d54b6587ca,True,1,30.0,0,4,56.59
hvUR75QQ4EF5AQ6xZdqH,076ba3e3-212c-4b19-a68a-9887861664eb,True,1,30.0,0,1,35.175
xvcH7379rAgYdKJT3gHN,035130ba-bfc3-4569-b283-120a3aa15e93,True,1,26.0,0,1,88.188
Bg4RUZRn8Bl0Cyj7Eutz,4aa7dab6-dd9f-4e6a-a145-ecfef4511879,True,1,31.0,4,2,89.678
ZgZCi0Ev5iEE3RCCA3Kb,0e0d7676-7dee-4a84-97d5-c86c2cd7a033,True,2,28.0,0,1,95.0
mij27VijAe5XBLLIdHgh,74cccb96-805d-45bd-a909-112e5af52a6a,False,3,73.0,5,7,72.0
6H8ymB23FlYFobG6By8j,d8422370-2798-4571-ada2-47553cabb691,True,1,10.0,3,2,81.056
LdWGppINDdAJpKNwV1mC,2ba32a1f-0b17-4d1e-b8d3-8440d3fbce39,True,1,21.0,2,7,79.0
jc1pAInV0u1Z4uTWM9xm,9a5d046f-bb62-4d64-9f70-a9a20bddaee4,True,2,24.0,2,2,79.0
lJr5s0hPwKrOpjeiWXxW,9f7409d5-8bd7-43eb-aea2-3c2e1f7471b5,True,1,10.0,0,0,79.0
3gnrPvEGZPxdGM0pJhL6,2c2933ff-af96-4aa5-bdc3-7757ab3d31d5,False,3,103.0,0,0,333.211
YeL7bb55bSu5c0NhMQmu,5885ae4c-7def-4782-9dab-bb454d5928ad,False,3,114.0,0,3,433.595
G1IH1QcMnl1tgKYMTBrB,2ade31d9-371a-40a5-b6f9-3d2de2b6980d,False,3,145.0,0,5,617.922
fh4fPpbxhVnG1Sxc5Z1b,88168550-44f4-48ea-8349-03af6d860f22,False,3,36.0,1,3,77.713
kQbCv1pWs8GhoJvEiguz,dc31d1dc-4f42-450d-bd0d-916339781f54,False,3,31.0,1,5,304.432
XSHaHGj1SKZUxefKVCP2,a70d7119-ca98-4294-8143-73d42f920ec7,False,3,69.0,2,1,1052.165
sflUiMNY3udfRdt4LLoI,af81bc17-1114-4982-b5b0-fcdb5000331a,False,3,53.0,0,0,224.578
XiUvYAvvZIA8sfgMHYnF,b1988e89-f27f-45a3-a1c3-cfc77f4e13d9,False,3,40.0,0,2,178.077
BiXYVeDsu1Y0nTxMIFEy,41e27521-729d-4552-8fef-47ab028fb01a,False,3,29.0,0,2,632.154
aOMHs4kMIy5Jyhf0hest,dc31d1dc-4f42-450d-bd0d-916339781f54,False,3,101.0,3,9,496.974
qphbtFieh3dbgcranflB,88168550-44f4-48ea-8349-03af6d860f22,False,3,35.0,0,1,173.158
7sUbruQn9zj5Je54sNbH,a4c0f3c7-f912-4fa5-b303-f2a655071def,False,3,98.0,1,0,385.556
qlO3H3A8pz0ImXCIYTos,2ae0b257-e1f7-4919-bc11-1b89cffe6de0,False,3,18.0,1,7,168.585
reO7VyyUGmnQtpMYHkHx,a70d7119-ca98-4294-8143-73d42f920ec7,False,3,95.0,4,4,475.06
QlZ8TQnrYQ5QSoEhTQLJ,47f2d0aa-1cae-4d22-93db-5d138d62315b,False,3,22.0,2,2,76.823
bKSeoSpUGcUEiv3OcKDm,139159cc-6d13-4140-b7e0-a625f4f283f5,False,3,20.0,5,2,155.543
2SnQSEvvWZzOgukABALh,d8474ec1-cb18-4967-9897-f57a6af99c92,False,3,29.0,5,1,134.956
o2XnXRcBFVLTyaOkhykV,c473c306-cd07-43fb-a725-9c1981855db5,False,3,21.0,5,1,74.669
1B99pBTQvcqRok6L81Hi,cf93d62e-4004-4b09-935c-b8e7f572c0d9,False,3,17.0,0,1,90.099
fUnD7ljmpHOaRIlRNaNH,f6060de5-a71c-48e5-b1ec-84d294034d2e,True,1,6.0,2,0,56.159
ARifUr2HuN6RM2XzTjKa,d5ac2a5e-0fe3-4c5f-9ce0-e086c2d71a25,True,1,88.0,0,0,401.002
NUccljlUCuV6Lq0WWmWJ,5f4c32a3-6772-438a-8907-801806a528fe,False,3,15.0,0,5,288.532
nh4k1A8khhB6ZTISTH7L,9554b2c3-defe-4cfe-9159-610c8e6d27c0,True,1,94.0,5,3,349.21
5IbFPxLGHYtpIPwnYydq,443a1d74-f56e-4af9-b780-c7b1e36ac228,True,1,12.0,0,1,62.0
9lriunZnD51A5DNR1Q1Y,8beb19f6-1428-4016-bd53-49b36b7a5e1a,True,2,61.0,0,0,214.0
QSUjtwZO7tCZ2LYLJXZe,e02472f6-9727-429a-ac96-eca5d26fc139,True,2,20.0,0,3,152.0
rV7F09nUPSNHRxx6plAq,71fc2b07-17a1-4a02-98ee-95b51a43d2e4,True,1,12.0,0,1,142.0
qEOE8eGfhVwOnlIZc13r,ff7049ce-624c-4df7-979a-8ff0daae0a24,True,1,11.0,0,4,78.0
YHNNPciMCXwWGZXIqsEU,64a4f70f-eb0a-461f-90ca-16bffc7a341f,False,3,65.0,2,5,530.841
xJFrUUa5gEMsYqXzgUIz,1d1046d6-7c15-4561-acea-5ebd6b810c98,True,2,20.0,0,1,178.656
AXNHeKRImpZcPPa7hXVa,10c2f6a9-488c-4b93-ae34-5649ac377e72,False,3,15.0,0,4,26.649
fUmU6ikP0tdCx3iV8fCW,c91a302e-2ee8-4de9-8cc1-d0edab55f4e7,True,1,16.0,3,4,70.485
0R95x2GAf3kOPbnUTMIs,3c45dc49-c87a-43ba-a565-6297b4adf0d2,False,3,69.0,0,2,288.022
yZ9LnexIiD7jYAgcNcNr,49419a90-95b6-4ecc-bfc4-1ae226a97242,False,3,64.0,1,0,440.0
EdXMHPzLsqyMzWy8v0ol,71fc2b07-17a1-4a02-98ee-95b51a43d2e4,True,1,34.0,1,6,63.0
XMlFyasUjTti1lYOaZJv,a8d34e84-d545-4892-b7a9-e6d538291098,True,2,31.0,0,2,102.0
esZIybLy1yn7KRqHADM1,443a1d74-f56e-4af9-b780-c7b1e36ac228,True,1,21.0,3,7,65.0
4xv5pN2tfFaukPKXaPGp,09a1cb2c-68b4-4d25-95d1-2685294069ec,False,3,58.0,0,2,336.43
ilSZTQwYMIrupR6zXQ0F,beab4915-ff3b-4dfc-8431-3c0165da131e,True,1,7.0,0,2,22.6
sGZp9bTs3xXQA5d3rsR0,33ca3bf6-5afd-4b78-b1fe-f6dfb1ac51fd,False,3,14.0,4,0,78.658
91OdluqnoqfucwD7stTu,1d108235-ff50-4425-b050-eda9d4a2b514,True,3,89.0,0,0,402.362
JhwJDS2cPMhNGbl7iSee,0ffbad1b-713c-4647-a7fe-64f5ead6d562,True,2,91.0,1,0,158.364
Ulgb5XjDqyb4CTyWEcPq,936b7710-b957-4f86-9706-24bf8a64cdf2,True,1,23.0,0,1,79.705
epAfEMw2hEwPu07URjsR,6f26202e-9769-4fc8-bfca-f29136900a08,True,1,6.0,0,0,19.762
D5F2nRh7uYxVl7sPYsQR,3c92a2d3-acfc-4f23-8773-8fc31db18c4f,False,3,32.0,6,0,106.786
0MM7JGWyIat3nGcmrIjp,5885ae4c-7def-4782-9dab-bb454d5928ad,False,3,59.0,0,2,230.468
iUTp31U2gycRvqewHJgv,d8422370-2798-4571-ada2-47553cabb691,False,3,24.0,0,0,237.148
B3ubRL78YHuCH3tEXdIS,9a5d046f-bb62-4d64-9f70-a9a20bddaee4,False,3,57.0,2,6,135.0
xgWbZdkJXYDht3nQpXAY,0e0d7676-7dee-4a84-97d5-c86c2cd7a033,False,3,28.0,0,5,167.0
piwzsxiMdYWzOhnvZzlj,2c2933ff-af96-4aa5-bdc3-7757ab3d31d5,False,3,85.0,0,3,286.732
K8FdyPhrKPZtvwXSr5Wl,be5aa6b9-4319-49a6-88c4-7be9c7181391,False,3,100.0,2,0,257.0
gQLaHE3vuZ53iFe5GZEz,d9dbba83-9d3d-4377-b468-020f8bc1067b,False,3,82.0,0,2,148.0
rDJXVDtBn1og5FKHYs6z,2ba32a1f-0b17-4d1e-b8d3-8440d3fbce39,False,3,138.0,2,8,372.0
ZdMLfpQV34hXThuAU3XX,80d36ce2-fecf-4c08-9e0e-cbf0b2487a51,False,3,53.0,2,10,135.0
e3OMebOfwymEMBV31QVU,8f1ec7af-8e23-4d3c-bc6e-9d5ffa36f966,True,2,26.0,2,4,190.0
vLsEH8RYsti9J3uMTttl,6dffaf3b-2a78-4b78-898d-669758c141fd,False,3,41.0,0,4,246.0
A64XDZbbijqHLnqgxc3g,49ecfe3b-058d-4388-8a13-0caa98cdef7e,False,3,33.0,0,11,79.0
DjkYZMsJBd7qhfbDF69o,79fa8433-61f7-407b-aa1d-e05c7298001f,False,3,20.0,4,7,202.0
iL7AQlieR7CKTnJ8t4i4,51ebead2-18dc-4a9c-b3c1-d9723a0fdf4a,True,2,45.0,0,0,125.0
rxUsC7EuJFEGrwlZ2avL,4aa64ea3-cd53-4b5f-b0c9-01f50eddf8fe,False,3,36.0,0,13,217.603
ftfMYJoKcCHuIio39dz0,cfdbe3ab-6a17-4b13-9251-48f8bf52650a,True,2,41.0,4,1,209.706
8c5E5Jhbx7Dvjowdhtd7,1d1046d6-7c15-4561-acea-5ebd6b810c98,True,1,13.0,1,2,61.261
qz09ZhOsryjHyFDUh119,7418013b-6c86-4d4f-ac41-e418ac4f5e76,True,1,13.0,0,1,29.73
vKLMmX0IGmgf3cDGbssL,e86ff186-a100-4471-84b6-d36339be0d8a,False,3,93.0,4,4,249.153
GScW5v71ZtNBzdfpH4HD,7bd759be-174f-435e-96ec-d257b3917e7a,True,1,72.0,0,0,171.249
L0vnIFZAds1b9cxxEWI4,5fa5df93-bc79-4cde-aeaa-399c57924ce9,False,3,184.0,3,2,394.376
jKvk68AYUccNq4eHWD80,702b44ca-97cd-4507-845e-ff9be6ecf77a,False,3,24.0,4,2,125.118
i7BRB8qTcdlHzZefWH0e,9a91d229-61c0-4d73-bbd6-8af048ecf1e8,False,3,148.0,0,1,333.326
26LIf7CWPa35jXJfRrgU,40231a71-0ba5-481f-93a0-ffba8d3eeca6,False,3,66.0,0,2,318.827
HDFhY4CIWhXCziSO7duy,5e82e3db-e521-4e81-b308-67cfdf8598d9,False,3,18.0,0,0,103.431
qZoIg257Nss2Rswq0df5,8946254e-f61c-4477-a087-c42eeddea14d,False,3,14.0,1,1,156.99
x5kOstNtribjwzYXOv1x,dbef2003-0111-4670-af9b-65213048a71c,True,1,17.0,0,0,38.212
j5Q0tA9dr2UQ8UJVqsyW,e80db214-ecb1-4889-9989-360001367e82,False,3,11.0,0,0,111.752
WfKmVpyA0EhA0M7VBo5m,a33564e1-7323-4008-bbce-195a66dc8107,True,1,15.0,4,1,188.783
3R7SNZvFu3AjeAA5eRGx,894474e1-31c8-4b48-a56a-2675f803eac7,True,2,57.0,0,0,201.521
NTKntpKInVeabYjmOvOa,29eda9d0-baff-4eca-ad5a-11dc7d788ddc,True,2,27.0,1,1,363.004
xppebpYPisI3X4IyxSy2,4197053b-13fb-484f-b02a-3d61257c5370,False,3,22.0,0,0,628.172
6tiwdWfziKuP2pzj3RlJ,2ba32a1f-0b17-4d1e-b8d3-8440d3fbce39,True,1,11.0,2,3,33.0
Lp39mmhgP4ve1mQAhAkP,d8422370-2798-4571-ada2-47553cabb691,True,1,12.0,4,5,36.574
T5JbwUz895sk3No5qnFl,be5aa6b9-4319-49a6-88c4-7be9c7181391,True,1,11.0,3,8,45.0
yJe1PcZZ9hWs5npGfsKa,0e0d7676-7dee-4a84-97d5-c86c2cd7a033,False,3,8.0,0,0,175.0
Yx1M1d0iS7huomoxHnnF,d9dbba83-9d3d-4377-b468-020f8bc1067b,False,3,10.0,0,0,110.0
T7RdVG2qrvNoZgaYZp2D,5b52f110-7543-4751-ae46-bdadca7c8b9c,True,2,66.0,0,0,193.11
NKab5RipXoiBWJLLHuj2,33600ed9-7a30-4353-82bb-415340bbb510,False,3,35.0,3,5,716.864
vECcFODiaz546gfR9lfR,97f03c67-92e7-4382-bce9-cc3f94856e38,False,3,7.0,1,6,99.999
GG8G7dQ9CojK7UiHVtrG,89281824-16bf-4596-8c4d-8a9d29825d0f,True,1,26.0,0,1,1241.712
cAEONZhKS513rWgx0ImY,ae2ef78b-d7a4-4391-bfe9-da3088f088b3,True,1,25.0,0,1,448.529
083CK9em32YWzk9fIJxO,4408bd30-db5c-4c87-bc47-6e13930df1a3,False,3,13.0,0,0,187.566
YJ4Xx4kDts4a0lKJbFxE,0fdc72a9-e2c0-454b-8d4e-40155f4c46b5,True,1,19.0,0,1,1182.788
y268CuZpkyBmqvAMBhec,c40e822b-307d-4d5d-b8cd-e24683308a2a,False,3,59.0,0,0,1502.823
SfgQ8BGPvrVUDb70yfBN,3e9e9268-2680-4cb1-8c66-c9e62ef8c4ea,True,1,17.0,0,0,156.192
EUZCMmPWyz83baWzrzaM,f7cd0834-5550-4133-a58e-ccc9dbe3493a,True,1,48.0,0,1,90.0
b2fjFizfikvJzSsSJ0Om,0e0d7676-7dee-4a84-97d5-c86c2cd7a033,False,3,25.0,2,7,35.0
DrS1zGoRxvaEYm9DxmUO,0e487a2e-432c-4cff-ba6a-ab5b417194d5,True,1,48.0,6,2,87.0
Sh1c6DDS0pClqwSdhe6u,be5aa6b9-4319-49a6-88c4-7be9c7181391,True,1,51.0,2,1,69.0
ZUFihV9RLM8CiEPWEP9Q,d8422370-2798-4571-ada2-47553cabb691,True,1,51.0,3,3,88.869
ittOSbzhE0jhlU9xThzv,9a5d046f-bb62-4d64-9f70-a9a20bddaee4,True,1,50.0,2,7,65.0
p32Ysdw5uoqO4cAaMgVs,74cccb96-805d-45bd-a909-112e5af52a6a,True,1,63.0,2,3,143.0
7QUZqSxYBvIdQu8lSVrl,0e0d7676-7dee-4a84-97d5-c86c2cd7a033,False,3,22.0,2,10,50.0
TlTkSPRmY5kRDURCXvHe,28263be8-ee9d-4b1e-8c49-e533a1258597,False,3,8.0,0,0,102.0
cOXYg6Jjp7OzEXIH58Js,2ba32a1f-0b17-4d1e-b8d3-8440d3fbce39,True,1,20.0,2,4,58.0
2CKCmpmGLsHxrwndjBGo,be5aa6b9-4319-49a6-88c4-7be9c7181391,False,3,131.0,2,3,171.0
OBGK4WpBUAm7xmwbolKL,1414b1ca-d8ce-4ffd-b44f-9f6a5a0dd3a8,False,3,64.0,0,1,171.0
HLlrtssL2x4ythUjkx7f,3e8335d5-2968-4be7-97aa-ecdcf67f1e51,False,3,24.0,0,3,159.083
a9hZGhqwFPE4Dtf1k2bc,d5ac2a5e-0fe3-4c5f-9ce0-e086c2d71a25,False,3,93.0,2,4,372.426
bAIscw0FwWlcq8hN456m,76ea9018-048a-44a0-9181-b71188d7ce87,False,3,101.0,0,2,300.732
JgUPyzqUrCX4BxK8n0iC,7042b520-f67b-4dee-a40e-ddb0cc2cd6e1,True,2,54.0,0,1,180.607
OY5WemcC8IqMHH77ZfAY,264d543f-0a05-44ac-9889-0a11064f7826,False,3,70.0,0,9,375.633
kvNClgeUt3ZbV2pkuXWM,5f4c32a3-6772-438a-8907-801806a528fe,False,3,24.0,0,6,573.432
OzuGs0VrdKIqVDILC2Ba,443a1d74-f56e-4af9-b780-c7b1e36ac228,True,1,15.0,3,4,27.0
cGuaCP3UVg0KabLbk6R4,71fc2b07-17a1-4a02-98ee-95b51a43d2e4,True,1,42.0,0,0,35.0
igBdQ5w0inp7Fywfsxcz,43b669f5-eb4a-423a-8f80-cd75e3a4073a,True,1,48.0,0,1,60.0
QNm3CMdWcTuXbsfXKnbg,6c252cb0-1e57-41b2-8033-4b31c8da1ff7,True,1,,0,0,42.0
29mBLwicLF9gJgz5RtW0,ff7049ce-624c-4df7-979a-8ff0daae0a24,True,1,42.0,0,2,39.0
VbqMAVdnaAIgypbNwILi,fe8b76cd-b181-4b7f-a227-9e860b3fe43c,False,3,81.0,4,0,218.099
SNGAvFGbzv020C7f7r5t,6c520731-93b6-4d0f-b4f7-3a7179e9a7e2,True,2,99.0,1,1,208.097
iGQHZaLlu3Flcgsr6CN1,2ebe06c4-ce7b-4615-9812-606d4d95f09b,False,3,190.0,1,4,808.427
i2OVi5yT2KskGpgDprCo,64a34020-da90-4a8f-b793-19715838d11c,True,1,15.0,0,0,64.288
gIO6AhNhgI088JAtKmqD,936b7710-b957-4f86-9706-24bf8a64cdf2,True,2,40.0,0,2,52.545
aPUQPPl87zknzd0fQfJj,1d108235-ff50-4425-b050-eda9d4a2b514,True,1,14.0,0,2,63.085
y2JrtyT4OPg9nCNgYUKz,f2fa29c2-5a0b-4576-9041-1bff3e86dcba,True,1,14.0,4,2,134.655
49oimmsmG9iMEaf34N8d,7544836c-6f6c-491b-8d1d-9fd0a7b5f67c,True,2,57.0,5,4,176.628
EElxWEojlIl01pF8SWqe,38875f5d-14f1-4dac-ba9f-0f3ec912f336,True,2,152.0,1,8,572.52
L4D6XM5fmT8VkzMRtNHQ,8cf6558a-b21c-4e67-9c3a-171f175dd16a,True,1,59.0,0,3,78.769
n04deWevKmTMAu4uxbq7,4693a2fd-1798-40cb-9883-dda74a7d775c,True,2,51.0,1,1,73.376
KBTMAigSuLFhY0gSfbrn,d4c612f0-1f3e-4f0a-974a-db68a6b2e184,True,1,57.0,1,2,282.654
nELdKvOKP7AojySxbGqk,c40e822b-307d-4d5d-b8cd-e24683308a2a,False,3,6.0,0,2,524.436
aTLbcLsFo9biNCgIBDbf,1a7e1286-ede4-4498-b075-a9297c6d0f2a,False,3,145.0,2,0,683.818
aWOoiuaMdhnXqZ1TkT3z,0a0c53c8-72f3-4423-a8a5-f8f107cafab2,False,3,32.0,3,4,159.219
gq708CvCmMfJAGjey7Zb,7418013b-6c86-4d4f-ac41-e418ac4f5e76,True,1,25.0,2,2,26.746
vfVaJxKd5noymm6TZJWH,76a92bf6-8c68-49b9-8b43-342ed54b63a4,False,3,19.0,1,1,356.079
3myHGQxADNqK94MH1STS,d84db407-174d-458a-af4e-8ecfe265c1dc,True,2,11.0,2,4,51.726
k7PoEdkruDBnyqLVCPHz,e78c05d7-d39e-4e2d-9728-218d8406aa13,True,1,6.0,0,3,75.976
A63hwjs7AP19ePMUfJYV,f7b13a26-008d-4d20-a48a-aa5dcb501853,False,3,70.0,1,1,670.551
m8j6Liu87ydfTCtNRaLw,802855ea-6f38-435d-9460-9deeec39bdff,False,3,63.0,0,1,455.063
LaDXqwDmXULq3trT14O1,098f3fcb-8780-4b1e-a6ca-7e698a5bc626,False,3,13.0,0,0,206.162
xytbCksm3FlNP4mR3yzd,1300f34a-47c7-494c-bd68-54a7d0652e73,False,3,14.0,0,2,1932.993
EC8bURjByJbcc7qH3FPI,96a16317-299b-40cf-9e07-6a3745bc7f50,False,3,21.0,0,0,388.903
ok3Dg0LeuLSY4DvEKHrP,1c77eb79-3a22-42f9-8933-7054b014f23c,True,1,11.0,3,0,118.63
